特輯,欄目,題目,作者/譯者,備考,起始頁
__,廣告,商務印書館發行《東方雜誌》十八卷廿三號要目；《學藝雜誌》第三卷第六號要目,,,118
__,廣告,商務印書館發行《學生雜誌》、《小說月報》、《英語週刊》、《少年雜誌》,,,119
__,__,病後,慵五女士,__,120
__,__,情射,文宙,__,123
__,廣告,商務印書館發行《英文雜誌》、《教育雜誌》、《太平洋雜誌》、《留美學生季報》,,,124
__,廣告,各界注意「新到大批黑橡皮底鞋」上海商務印書館各省分館同啟,,,125
__,__,童話作家愛羅先珂(附圖一),記者,__,126
__,散文詩,世界平和日,俄國愛羅先珂作、愈之譯,__,128
__,散文詩,窗,法國波特來耳作、仲密譯,__,130
__,__,魚的悲哀,俄國愛羅先珂作、魯迅譯,__,131
__,散文詩,頭髮里的世界,法國波特來耳作、仲密譯,__,137
__,__,盲嗎(附圖一),印度臺峨爾原作、哲生譯,__,138
__,__,母愛,美國Madeleine Z.Doty女士作、翟毅夫〔譯〕,__,146
__,__,訂婚(青鳥之續),比利時梅德林克作、王靖譯 原文作「意大利」,,149
__,通信,兒童文學的討論,趙景深、張梓生,__,160
__,附錄,兒童世界宣言,鄭振鐸,__,162
__,廣告,商務印書館發行「屏聯堂幅八大特色」,,,164
__,廣告,「無每日到校上課之勞而有得到完美適用之英文智識之好機會」上海寶山路商務印書館函授學社英文科招生廣告,,,166
__,廣告,商務印書館招待參觀規則,,,167
__,廣告,本社投稿簡章,,,168
__,廣告,「難安緘默」、「錢選青君及其夫人欲將韋廉士大醫生紅色補丸之功效登報表揚俾社會上之有同病知所問津也」韋廉士大醫生紅色補丸,,,169
